id	Description	Harasser	Time	Location	Trigger	harasser_age	harasser_num	harasser_type	time_of_day	location_type
4215	in an afternoon in full public view a man stopped and flashed at me while i was waiting on a sidewalk .	['man']	['afternoon']	['sidewalk']	['flashed']	2	1	0	1	1
0073	a boy was on his way to his home . his house is situated at karachi s most crowded street tariq road . he , alone , was walking towards his apartments , when he saw a group of girls coming on the opposite direction the boy was going . he stopped and gave way to group so that they could go first . all of a sudden one the girls stopped and put her hand on his waist , and he got shocked . he lost his senses that moment , when her hand touched waist . a minute later , when he came to his senses , he saw that group hooting and making fun of him . he didn t do anything . he thought , when he will inform people about this incident , people would either laugh at him or would not believe . it s not only girls but also boys who are being harassed in the entire global community .	['a group of girls']	None	['street']	['put her hand', 'making fun', 'hooting']	1	2	0	0	1
0715	i was walking down convent junction when a guy suddenly walked passed me and said i wanna fuck you in a sing song manner . subsequently he walked past without stopping . this occurred almost 57 years back at approximately 5 pm . the date and time given are not exact .	['guy']	['5 pm']	None	['said quotI wanna fuck youquot']	0	1	0	1	0
4573	i know of a girl who was groped in the dda park by men loitering there . no one came to help her	['men']	None	['park']	['groped']	2	2	0	0	7
4567	i was touched in private places in crowded area , it happened in jagannath puri inside the temple	None	None	['temple']	['touched in private places']	0	0	0	0	13
0067	mostly i used to take auto rickshaw . on raw cases i used to take buses . once i took bus from my place about litter time later a man got into bus and stand right at back of me and bus was crowed on my side with women this is the only one man around me stand back of me with zip opened and laying on me . i asked him stand at men , s side but the crowd make me suffocated . after next stop he got down a blue dressed man . i forget take ticket bus and it was crowed and this not the only event . the same man get down at place i need to go and he slapped at my back and went before me . i am having fits too . even auto rickshaw is not safe . from that day i decided to take auto rickshaw with family for travelling . told to my family about it and they not taking anything as that serious .	['same man', 'man']	None	['bus']	['laying', 'slapped']	2	1	0	0	2
4201	a girl was walking and two boys passed comments on her . she abused those boys and walked on the street .	['two boys']	None	['street']	['passed comments']	1	2	0	0	1
0932	i went to the shop at night and while standing buying my food stuff , a man touched my behind with his two hands and when i tiurned to ask him what he is doing he denied touching me and walked away quickly withought buying a thing from the shop	['a man']	['night']	['shop']	['touched my behind']	2	1	0	2	5
0926	i was walking towards my church at jamhuri estate , a man standing by the road side approached me and asked me if am rose . i told him no and then he asked me my name . i did not say anything because he was too strange to me and sped off and went .	['man']	None	['road side']	['asked me my name', 'asked me if am Rose']	2	1	0	0	1
4995	i was touched and groped while traveling in the delhi metro train s general compartmet .	None	None	["metro train's general compartmet"]	['touched', 'groped']	0	0	0	0	2
1153	this incident took place at gtb nagar metro station in the evening . i was waiting for the metro and suddenly two boys came ans started passing lewd comments and giving facial expressions . it was an embarrassing situation .	['two boys']	['evening']	['metro station']	['passing lewd comments', 'giving facial expressions']	1	2	0	2	3
0259	visit to palika bazaar , the ac shopping market was terrifying for me and my friend as women . the place is filled with men . the shopkeepers pass lewd comments , men try to come close and feel us , there was a group of boys (tourists) who came so close to touch me that i had to threaten them with a call to police . there are no police men women inside the market to make women feel safe . i am never going to enter the market again .	['men', 'shopkeepers']	None	['market']	['pass lewd comments', 'come close', 'feel us']	2	0	11	0	5
1147	yesterday while i was on the way to sankhu there was a girl and two boys wearing a college dress waiting for a bus . the boys were talking with each other using so many rough words . the girl feel odd and scolded the boys .	['boys']	None	['waiting for a bus']	['rough words']	1	2	0	0	3
4759	it happened on 28th september 2013 at night . a man was standing in a corner completely naked .	['man']	['Night']	None	['naked']	2	1	0	2	0
4981	2 school boys pulled my hair outside my school and said they will do dirty things to me	['2 school boys']	None	None	['pulled', 'said they will do dirty things to me']	1	2	3	0	0
4771	saw some boys commenting who passed lewd comments at rohini metro station in the afternoon .	['some boys']	['afternoon']	['metro station']	['passed lewd comments', 'commenting', 'Saw']	2	2	0	1	3
0517	i went to meet my boyfriend to that college where a group of men stand near the gate of the college and probably if they find then one attractive , they follow her till she reaches her class or wherever in the college and so did happen with me and whole following they even pass some comments and do body shaping .	['group of men']	None	['near the gate of the college', 'in the college']	['pass some comments', 'do body shaping', 'following', 'follow']	2	2	0	0	11
